BondID,ISIN,Issuer,Sector,CreditRating,Currency,FaceValue,CouponRate,CouponFrequency,BondType,IssueDate,MaturityDate,ValuationDate,YearsToMaturity,OriginalMaturityYears,YieldToMaturity,CleanPrice,AccruedInterest,DirtyPrice,MacaulayDuration,ModifiedDuration,Convexity,DV01_Per100Face,EffectiveDuration,EffectiveConvexity,SpreadOverBenchmark_bps,OAS_bps,ZSpread_bps,KeyRateBucket,Quantity,MarketValue_LocalCcy,MarketValue_INR,PortfolioWeight,IsCallable,CallDate,IsPutable,IsFloatingRate,BenchmarkIndex,PriceChange_Up50bps,PriceChange_Dn50bps,PriceChange_Up100bps,PriceChange_Dn100bps,PriceChange_Up200bps,PriceChange_Dn200bps,CalculatedPrice,CalculatedMacaulayDuration,CalculatedModifiedDuration,CalculatedConvexity,CalculatedDV01,Price_Diff,Macaulay_Diff,Modified_Diff,Convexity_Diff,DV01_Diff,MV_Weight_Calc,DV01_Total,KRD_3M,KRD_6M,KRD_1Y,KRD_2Y,KRD_3Y,KRD_5Y,KRD_7Y,KRD_10Y,KRD_20Y,KRD_30Y,KRD_Sum,KRD_Difference,Pnl_-200bps,Pnl_-100bps,Pnl_-50bps,Pnl_50bps,Pnl_100bps,Pnl_200bps
ZTFI-0239,IN8562718750,US Treasury,Government,SOV,USD,100,0.0204,2,Fixed,2021-09-06,2029-09-04,2024-10-31,4.8433,8,0.039,92.391,0.3125,92.5234,4.3135,4.231,20.4582,0.0391,4.231,20.4582,0,0,3,3-5Y,200,184.78,15429.13,0.000481,False,,False,False,USD_BENCH,1.9782,-1.9309,4.0036,-3.8146,8.1962,-7.4401,92.39097357154614,4.3135345675935195,4.231029492489965,20.458173536094847,0.039090893402107266,-2.6428453864468793e-05,3.456759351916361e-05,2.949248996486631e-05,-2.646390515437247e-05,-9.1065978927371e-06,0.0004812677717891697,7.82,0.0,0.0,0.0,0.0,0.3314988499999996,3.8995011500000003,0.0,0.0,0.0,0.0,4.231,0.0,1368.7434260732,668.5891016683,330.34889799207497,-322.457592307925,-637.0238789317,-1242.4825351267998
ZTFI-0240,IN3479552763,US Treasury,Government,SOV,USD,100,0.0326,2,Fixed,2018-12-10,2044-12-03,2024-10-31,20.0903,26,0.0465,82.028,0.3673,82.4937,14.2139,13.8909,245.6773,0.1139,13.8909,245.6773,0,0,2,20Y+,200,164.06,13699.01,0.000427,False,,False,False,USD_BENCH,5.9491,-5.4453,12.402,-10.3868,26.8193,-18.7584,82.02795119692058,14.213948828093475,13.890983462588297,245.67730515518093,0.11394489135464238,-4.8803079423009876e-05,4.882809347428463e-05,8.346258829661224e-05,5.155180929250491e-06,4.489135464237626e-05,0.0004273016053670916,22.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.765465173000003,0.12543482699999883,13.890900000000002,1.7763568394002505e-15,4478.938718074601,2071.19256956365,993.5270874134126,-909.3886926765875,-1734.63899061635,-3132.7244022853997
ZTFI-0241,IN1438663227,US Treasury,Government,SOV,USD,100,0.0442,2,Fixed,2021-10-22,2028-10-20,2024-10-31,3.9699,7,0.0393,101.5878,0.6969,102.1779,3.283,3.2197,12.3571,0.0327,3.2197,12.3571,0,0,5,3-5Y,5000,5079.39,424129.07,0.013229,False,,False,False,USD_BENCH,1.6511,-1.6197,3.3336,-3.2081,6.7927,-6.2906,101.58777326984871,3.283037092038989,3.219768638296464,12.357109802226887,0.03270891264086307,-2.6730151290621507e-05,3.709203898916158e-05,6.863829646386321e-05,9.80222688617971e-06,8.912640863070753e-06,0.01322949851805726,163.5,0.0,0.0,0.0,0.0,1.658306485,1.561393515,0.0,0.0,0.0,0.0,3.2197,0.0,28359.568399759402,13917.733933334852,6893.354400031213,-6762.329266758788,-13393.633400245151,-26263.166267400604
ZTFI-0242,IN7448906120,US Treasury,Government,SOV,USD,100,0.0265,2,Fixed,2020-01-19,2030-01-16,2024-10-31,5.2101,10,0.0443,92.0947,0.4933,92.2668,4.7009,4.599,24.237,0.0424,4.599,24.237,0,0,6,5-7Y,500,460.47,38449.25,0.001199,False,,False,False,USD_BENCH,2.1456,-2.0898,4.347,-4.1238,8.9173,-8.0245,92.09468772213118,4.7009239773605955,4.59905491108017,24.236977057528915,0.042354852585286214,-1.2277868819410287e-05,2.3977360595672792e-05,5.491108016997259e-05,-2.294247108380887e-05,-4.514741471378647e-05,0.00119931485926068,21.2,0.0,0.0,0.0,0.0,0.0,4.1158750500000005,0.4831249499999994,0.0,0.0,0.0,4.599,0.0,3722.94090945,1814.8757311125,895.7891846531251,-872.491822846875,-1721.6862838875002,-3350.1831205500002
ZTFI-0243,IN8845061593,US Treasury,Government,SOV,USD,100,0.0373,2,Fixed,2014-12-05,2036-11-29,2024-10-31,12.0794,22,0.0397,97.7265,0.2654,98.0296,9.7514,9.5616,108.8137,0.0934,9.5616,108.8137,0,0,10,10-15Y,5000,4886.32,408007.72,0.012727,False,,False,False,USD_BENCH,4.805,-4.5392,9.8759,-8.8125,20.8152,-16.5616,97.72646753377727,9.751363483030607,9.561566390185426,108.81368505750658,0.09344181074025121,-3.246622273422872e-05,-3.65169693932188e-05,-3.360981457412038e-05,-1.4942493422154257e-05,4.181074025121079e-05,0.012726638914649074,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5733608960000005,1.9882391039999996,0.0,9.5616,0.0,86903.49823939281,41231.9076376082,20060.99344828205,-18951.07270723795,-36792.2246734318,-69144.7663826872
ZTFI-0244,IN7169472256,US Treasury,Government,SOV,USD,100,0.0389,2,Fixed,2018-06-21,2038-06-16,2024-10-31,13.6235,20,0.0471,91.8767,0.1575,92.0986,10.4795,10.2384,127.833,0.0941,10.2384,127.833,0,0,5,10-15Y,50,45.94,3835.99,0.00012,False,,False,False,USD_BENCH,4.8502,-4.5565,9.9939,-8.8195,21.1624,-16.4644,91.87665210497241,10.479450050057077,10.238337208790071,127.83299099992047,0.09406641458653997,-4.789502759194875e-05,-4.994994292317756e-05,-6.279120992935816e-05,-9.00007952964188e-06,-3.358541346003274e-05,0.00011965278404586241,4.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52851576,3.70988424,0.0,10.2384,0.0,883.561222254,417.2623056435,202.501576450875,-190.242423709125,-368.2256946765,-687.414778386
ZTFI-0245,IN4496475987,US Treasury,Government,SOV,USD,100,0.0324,2,Fixed,2019-03-19,2026-03-17,2024-10-31,1.3744,7,0.0393,99.3298,0.5362,100.0916,0.992,0.9729,1.4274,0.0097,0.9729,1.4274,0,0,-3,1-2Y,100,99.33,8294.06,0.000259,False,,False,False,USD_BENCH,0.485,-0.4814,0.9735,-0.9593,1.9611,-1.9044,99.32981768735691,0.9920024998491118,0.9728853036327287,1.4273586687199662,0.009663651984054783,1.7687356901774365e-05,2.4998491118255473e-06,-1.4696367271249677e-05,-4.133128003380726e-05,-3.634801594521765e-05,0.0002587095821530884,0.97,0.0,0.0,0.6086462399999999,0.36425376000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.9728999999999999,-1.1102230246251565e-16,163.7536077288,81.28485680219998,40.49444163555,-40.198468104449994,-80.1009626778,-159.01803123119998
ZTFI-0246,IN3261117800,US Treasury,Government,SOV,USD,100,0.0431,2,Fixed,2013-04-01,2031-03-28,2024-10-31,6.4038,18,0.0388,102.2821,0.666,102.3729,5.3594,5.2574,32.2294,0.0538,5.2574,32.2294,0,0,7,5-7Y,200,204.56,17080.76,0.000533,False,,False,False,USD_BENCH,2.7299,-2.6475,5.5422,-5.2126,11.4141,-10.0955,102.28209922011452,5.359417975878604,5.257423951224842,32.229437170114586,0.053774035822138584,-7.798854824159207e-07,1.797587860430383e-05,2.395122484255552e-05,3.717011458803654e-05,-2.5964177861416415e-05,0.000532785666182447,10.76,0.0,0.0,0.0,0.0,0.0,1.5672309399999989,3.6901690600000006,0.0,0.0,0.0,5.2574,0.0,1906.1082817487998,925.5290085571997,455.88322119929995,-442.1206550406999,-870.4787439227999,-1685.9072232111996
ZTFI-0247,IN4334722820,US Treasury,Government,SOV,USD,100,0.0211,2,Fixed,2014-01-07,2027-01-04,2024-10-31,2.1766,13,0.0413,96.1603,0.2464,96.6197,1.9682,1.9284,4.6981,0.0185,1.9284,4.6981,0,0,3,2-3Y,500,480.8,40146.8,0.001252,False,,False,False,USD_BENCH,0.9328,-0.9215,1.8769,-1.8318,3.7991,-3.6184,96.16025256910697,1.9681848756820275,1.9283641558634472,4.698094670687032,0.018543198427304185,-4.743089303360648e-05,-1.5124317972459167e-05,-3.584413655266516e-05,-5.329312967816691e-06,4.3198427304186326e-05,0.0012522650972845157,9.249999999999998,0.0,0.0,0.0,1.5878445599999997,0.34055544000000015,0.0,0.0,0.0,0.0,0.0,1.9284,0.0,1586.1045186160002,783.621575254,389.4531166135,-384.7377745865,-764.760207146,-1510.6590461839999
ZTFI-0248,IN8728299796,US Treasury,Government,SOV,USD,100,0.0357,2,Fixed,2016-08-07,2038-08-02,2024-10-31,13.7522,22,0.0471,88.7066,0.4817,89.4248,10.6289,10.3843,130.4334,0.0921,10.3843,130.4334,0,0,9,10-15Y,500,443.53,37034.75,0.001155,False,,False,False,USD_BENCH,4.7504,-4.4612,9.7901,-8.633,20.7372,-16.1091,88.70656512154697,10.628862210366453,10.384311670525577,130.43337636009989,0.09211566194439173,-3.487845302174719e-05,-3.77896335468364e-05,1.167052557704551e-05,-2.363990012099748e-05,1.566194439173163e-05,0.0011551935599265126,46.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.487902954,3.8963970459999997,0.0,10.3843,0.0,8657.71276063,4087.3279622825,1983.2818766331252,-1862.517667616875,-3604.2711262175003,-6725.48541637
ZTFI-0249,IN4564240082,US Treasury,Government,SOV,USD,100,0.0303,2,Fixed,2016-07-31,2033-07-27,2024-10-31,8.7365,17,0.0449,89.7775,0.7173,90.1389,7.492,7.3275,61.7628,0.0658,7.3275,61.7628,0,0,-5,7-10Y,500,448.89,37482.32,0.001169,False,,False,False,USD_BENCH,3.3585,-3.2199,6.8557,-6.3012,14.2659,-12.0479,89.77745896648962,7.491953454820424,7.327452153963932,61.76280052934507,0.0657840035081413,-4.1033510385091176e-05,-4.654517957636273e-05,-4.784603606733384e-05,5.293450726640003e-07,-1.5996491858696893e-05,0.0011691542315016227,32.9,0.0,0.0,0.0,0.0,0.0,0.0,3.086098750000001,4.241401249999999,0.0,0.0,7.327500000000001,8.881784197001252e-16,5956.0366027392,2862.2676496848,1402.1961619211997,-1344.3208360787999,-2630.7663463151994,-5030.031389260799
ZTFI-0250,IN6493085368,US Treasury,Government,SOV,USD,100,0.0331,2,Fixed,2023-01-11,2032-01-09,2024-10-31,7.1896,9,0.0454,92.6942,0.6855,92.8767,6.2721,6.1329,43.3119,0.0568,6.1329,43.3119,0,0,-3,7-10Y,500,463.47,38699.75,0.001207,False,,False,False,USD_BENCH,2.8926,-2.7922,5.8856,-5.4841,12.1726,-10.5667,92.69420293395562,6.272061660705082,6.132846055250887,43.31194343548553,0.056847927680813495,2.93395562778187e-06,-3.833929491836585e-05,-5.394474911302183e-05,4.3435485530096685e-05,4.792768081349208e-05,0.0012071284933951507,28.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,5.7453007199999995,0.3875992800000009,0.0,0.0,6.1329,0.0,5082.065875905,2457.2249528512502,1207.6604801503127,-1165.7564875996875,-2289.60898264875,-4411.601995095
ZTFI-0251,IN6389448463,UK Gilt,Government,SOV,GBP,100,0.0399,2,Fixed,2023-07-08,2030-07-06,2024-10-31,5.6783,7,0.0409,99.5119,0.6162,99.7834,4.9909,4.8909,27.809,0.0487,4.8909,27.809,0,0,10,5-7Y,500,497.56,52343.31,0.001633,False,,False,False,GBP_BENCH,2.4681,-2.3989,5.0054,-4.7287,10.2875,-9.1806,99.5119078477573,4.9909476553483,4.890928174186192,27.809031643157375,0.048670559375961625,7.847757302670288e-06,4.765534830042384e-05,2.8174186192053696e-05,3.164315737436141e-05,-2.9440624038375163e-05,0.0016327004939208994,24.35,0.0,0.0,0.0,0.0,0.0,3.2321512649999997,1.6587487350000003,0.0,0.0,0.0,4.8909,0.0,5411.240919138,2632.8397041795,1298.224663242375,-1261.8342855476249,-2487.2781934004997,-4828.9948760219995
ZTFI-0252,IN3502080214,UK Gilt,Government,SOV,GBP,100,0.0194,2,Fixed,2017-12-25,2041-12-19,2024-10-31,17.1335,24,0.0401,74.6633,0.0731,74.9027,14.0747,13.798,221.9747,0.103,13.798,221.9747,0,0,5,15-20Y,50,37.33,3927.12,0.000122,False,,False,False,GBP_BENCH,5.3582,-4.9439,11.1307,-9.4734,23.9188,-17.2894,74.66334698868481,14.074669133998636,13.798018855937098,221.97470482039586,0.10302062695972473,4.698868480090823e-05,-3.086600136370521e-05,1.885593709793909e-05,4.820395844262748e-06,2.0626959724739935e-05,0.00012249532487889364,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.955196699999998,9.842803300000002,0.0,13.798,0.0,1258.0722919727998,585.4500817932,281.8285248483,-260.03549275169996,-498.27795340679995,-909.3837784271999
ZTFI-0253,IN6475705120,UK Gilt,Government,SOV,GBP,100,0.0193,2,Fixed,2023-05-29,2037-05-25,2024-10-31,12.564,14,0.0438,76.6088,0.4322,76.7295,10.922,10.6879,129.9414,0.0819,10.6879,129.9414,0,0,7,10-15Y,100,76.61,8059.37,0.000251,False,,False,False,GBP_BENCH,4.2184,-3.9695,8.6856,-7.6901,18.3667,-14.3848,76.60875602227776,10.922010470504372,10.687944486255379,129.9414021978085,0.08187901315271871,-4.397772224251639e-05,1.0470504371085099e-05,4.448625537811779e-05,2.1978084987495095e-06,-2.0986847281287413e-05,0.00025138909594542796,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.947522440000001,2.74037756,0.0,10.6879,0.0,1932.2039766436003,913.7396972759001,443.779275876475,-417.59813035352505,-809.0151151841002,-1513.3056482764002
ZTFI-0254,IN0136730371,UK Gilt,Government,SOV,GBP,100,0.0282,2,Fixed,2021-01-10,2029-01-08,2024-10-31,4.1889,8,0.0455,93.7379,0.66,93.8497,3.803,3.7184,16.0844,0.0349,3.7184,16.0844,0,0,-4,3-5Y,200,187.48,19722.9,0.000615,False,,False,False,GBP_BENCH,1.7616,-1.7239,3.5609,-3.4102,7.2726,-6.6696,93.73789819483885,3.8030070782164187,3.7184131784076446,16.08444665524598,0.03485562359639229,-1.8051611476721519e-06,7.078216418765493e-06,1.3178407644698353e-05,4.665524598124193e-05,-4.43764036077085e-05,0.0006151996992844455,6.98,0.0,0.0,0.0,0.0,1.5079971199999995,2.2104028800000006,0.0,0.0,0.0,0.0,3.7184,0.0,1530.1988297520004,749.2378642380002,370.65354445950004,-362.7227691405001,-717.5147629620001,-1403.306424648
ZTFI-0255,IN8814743503,UK Gilt,Government,SOV,GBP,100,0.0441,2,Fixed,2019-04-11,2028-04-08,2024-10-31,3.436,9,0.0426,100.4183,0.8758,101.0629,2.8432,2.7839,9.3673,0.028,2.7839,9.3673,0,0,7,3-5Y,100,100.42,10564.18,0.00033,False,,False,False,GBP_BENCH,1.4095,-1.386,2.8426,-2.7485,5.7792,-5.403,100.41827042072858,2.8431629682389685,2.783866609457523,9.367345946518641,0.027955107000374235,-2.957927142688277e-05,-3.703176103142525e-05,-3.3390542477196306e-05,4.594651864131549e-05,-4.4892999625765345e-05,0.00032951951078121134,2.8,0.0,0.0,0.0,0.0,2.1770098,0.6068901999999999,0.0,0.0,0.0,0.0,2.7839,0.0,607.9839827028001,299.0440991857,148.28507655142502,-145.81113046857502,-289.14831485430005,-568.4008453772001
ZTFI-0256,IN3009792513,UK Gilt,Government,SOV,GBP,100,0.0155,2,Fixed,2022-04-12,2026-04-11,2024-10-31,1.4428,4,0.0427,97.3647,0.2422,97.3879,0.9961,0.9753,1.4305,0.0095,0.9753,1.4305,0,0,-1,1-2Y,5000,4868.23,512137.8,0.015975,False,,False,False,GBP_BENCH,0.4765,-0.4731,0.9566,-0.9426,1.9271,-1.8713,97.36469284769774,0.9961033121671202,0.9752810615040096,1.4304733695087442,0.00949579409935145,-7.152302259783028e-06,3.3121671202396286e-06,-1.8938495990328263e-05,-2.6630491255952293e-05,-4.205900648548977e-06,0.01597468022208689,47.5,0.0,0.0,0.5434371599999999,0.4318628400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9753,0.0,10136.28255138,5031.510619544999,2506.59764573625,-2488.28231766375,-4958.249307255,-9843.237302219999
ZTFI-0257,IN8127358573,UK Gilt,Government,SOV,GBP,100,0.0107,2,Fixed,2019-09-06,2033-09-02,2024-10-31,8.8378,14,0.0411,78.3759,0.1298,78.4929,8.0879,7.925,68.7611,0.0621,7.925,68.7611,0,0,4,7-10Y,50,39.19,4122.79,0.000129,False,,False,False,GBP_BENCH,3.173,-3.0383,6.4808,-5.9418,13.5004,-11.3447,78.3758907753523,8.087900811037892,7.925041214088376,68.76111725888124,0.0621132164585556,-9.224647698147237e-06,8.110378928449791e-07,4.1214088375873814e-05,1.7258881243265023e-05,1.3216458555599664e-05,0.0001285986933064062,3.105,0.0,0.0,0.0,0.0,0.0,0.0,3.0701450000000006,4.854855,0.0,0.0,7.925000000000001,8.881784197001252e-16,710.1597300938,340.90548627345,166.90914844336248,-159.8219590566375,-312.55672872655003,-596.7646999062
ZTFI-0258,IN8739285574,UK Gilt,Government,SOV,GBP,100,0.0404,2,Fixed,2011-01-31,2032-01-26,2024-10-31,7.2361,21,0.0444,97.6158,0.5364,98.0697,6.1543,6.0206,42.2382,0.0588,6.0206,42.2382,0,0,3,7-10Y,50,48.81,5134.81,0.00016,False,,False,False,GBP_BENCH,2.9901,-2.887,6.0832,-5.6709,12.5787,-10.9295,97.61582114717481,6.154339517260359,6.020680412111484,42.238167679034426,0.05877136622929734,2.1147174820157488e-05,3.951726035911207e-05,8.041211148412941e-05,-3.232096557326258e-05,-2.8633770702661543e-05,0.00016016577520966814,2.94,0.0,0.0,0.0,0.0,0.0,0.0,5.5467787799999995,0.4738212200000009,0.0,0.0,6.0206,0.0,661.6697680684,319.99062744710005,157.284249576775,-151.86212128322504,-298.30211427290004,-574.9157153716001
ZTFI-0259,IN8570862095,UK Gilt,Government,SOV,GBP,100,0.0372,2,Fixed,2021-10-09,2030-10-07,2024-10-31,5.9329,9,0.0405,98.3875,0.7617,98.5641,5.0196,4.92,28.0383,0.0484,4.92,28.0383,0,0,10,5-7Y,1000,983.88,103504.18,0.003229,False,,False,False,GBP_BENCH,2.4548,-2.3858,4.9786,-4.7027,10.2331,-9.1296,98.38746411155049,5.019605378659667,4.9199758673459115,28.038275391135972,0.048406394907819034,-3.588844951707415e-05,5.378659666988028e-06,-2.4132654088404593e-05,-2.4608864027442223e-05,6.394907819035067e-06,0.003228518139354918,48.4,0.0,0.0,0.0,0.0,0.0,2.625066,2.294934,0.0,0.0,0.0,4.92,0.0,10765.2275620188,5237.5097185047,2582.478843626175,-2509.9268123738248,-4947.3015934953,-9604.3950619812
ZTFI-0260,IN8294565118,UK Gilt,Government,SOV,GBP,100,0.0331,2,Fixed,2022-08-31,2025-08-30,2024-10-31,0.8296,3,0.041,99.6129,0.0259,99.7015,0.5,0.49,0.4801,0.0049,0.49,0.4801,0,0,1,0-1Y,5000,4980.65,523964.38,0.016344,False,,False,False,GBP_BENCH,0.2446,-0.2435,0.4905,-0.4857,0.9858,-0.9666,99.61293483586478,0.5,0.48995590396864286,0.48011357566745994,0.004880594553447564,3.483586478125744e-05,0.0,-4.409603135713258e-05,1.357566745990857e-05,-1.940544655243577e-05,0.016343576705847563,24.5,0.0,0.166992,0.323008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,5185.1619837676,2580.0032269419,1286.857172235475,-1280.568289764525,-2554.8476970581,-5084.5398642324
ZTFI-0261,IN1096789940,UK Gilt,Government,SOV,GBP,100,0.0228,2,Fixed,2013-12-07,2034-12-02,2024-10-31,10.0862,21,0.0401,85.8628,0.3738,86.392,8.8979,8.723,86.2984,0.0749,8.723,86.2984,0,0,-3,10-15Y,100,85.86,9032.47,0.000282,False,,False,False,GBP_BENCH,3.8375,-3.6523,7.8603,-7.1193,16.4616,-13.4977,85.86283245372452,8.897855639999007,8.722960286259504,86.29835204834721,0.07489780775595926,3.245372452909123e-05,-4.43600009933931e-05,-3.9713740497049344e-05,-4.795165278892455e-05,-2.1922440407301513e-06,0.0002817421792837653,7.489999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.647807740000001,0.07519225999999986,0.0,8.723,0.0,1731.7022580096002,826.8767435524001,403.69477541310005,-384.2075826869,-748.9279726476001,-1419.9071743904
ZTFI-0262,IN7058650948,UK Gilt,Government,SOV,GBP,100,0.0114,2,Fixed,2021-10-31,2025-10-30,2024-10-31,0.9966,4,0.0406,98.569,0.2738,98.5967,0.5,0.4901,0.4803,0.0048,0.4901,0.4803,0,0,2,0-1Y,100,98.57,10369.56,0.000323,False,,False,False,GBP_BENCH,0.2421,-0.241,0.4855,-0.4807,0.9756,-0.9567,98.56904831912182,0.5,0.49005194550622366,0.4803018185888696,0.004830395389548262,4.8319121816575716e-05,0.0,-4.805449377631721e-05,1.8185888696065078e-06,3.0395389548262472e-05,0.00032344889411354383,0.48,0.0,0.0033326799999999594,0.48676732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901,0.0,102.6385270536,51.070238543399995,25.47286302585,-25.348350534149997,-50.5721885766,-100.64632718639999
ZTFI-0263,IN8633839288,UK Gilt,Government,SOV,GBP,100,0.0245,2,Fixed,2021-04-09,2026-04-08,2024-10-31,1.4346,5,0.0446,98.0553,0.281,98.4628,0.9939,0.9722,1.4236,0.0095,0.9722,1.4236,0,0,-2,1-2Y,2000,1961.11,206308.77,0.006435,False,,False,False,GBP_BENCH,0.4784,-0.4749,0.9603,-0.9463,1.9345,-1.8787,98.05528966590279,0.9938897819998068,0.9722095099284035,1.4235799654591137,0.0095330285111975,-1.033409721173939e-05,-1.0218000193185084e-05,9.50992840353937e-06,-2.0034540886282315e-05,3.302851119750018e-05,0.0064352145609288605,19.0,0.0,0.0,0.5496818799999998,0.42251812000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.9722,0.0,4070.2079568743993,2020.4189201886,1006.53819553215,-999.1956664078499,-1991.0488036913998,-3952.7274908855998
ZTFI-0264,IN2286852897,UK Gilt,Government,SOV,GBP,100,0.0427,2,Fixed,2019-10-08,2049-09-30,2024-10-31,24.9144,30,0.0479,92.5482,0.9019,92.9884,15.035,14.6833,296.0746,0.1359,14.6833,296.0746,0,0,8,20Y+,200,185.1,19472.52,0.000607,False,,False,False,GBP_BENCH,7.1371,-6.4521,14.9592,-12.2191,32.6585,-21.698,92.54820304524573,15.035031065286917,14.683364485850792,296.0746157635343,0.13589189978238692,3.0452457338014938e-06,3.106528691709798e-05,6.448585079255054e-05,1.576353434984412e-05,-8.100217613077332e-06,0.0006073898082082427,27.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.467339047999998,7.2159609520000005,14.6833,0.0,6871.4807723184,3147.4744576595995,1501.6707467049,-1357.5377824551,-2570.9426006604003,-4565.353344321599
ZTFI-0265,IN5939836845,UK Gilt,Government,SOV,GBP,100,0.0437,2,Fixed,2010-06-05,2026-06-01,2024-10-31,1.5825,16,0.04,100.5335,1.0739,101.1844,1.4682,1.4394,2.8022,0.0145,1.4394,2.8022,0,0,-1,1-2Y,50,50.27,5288.4,0.000165,False,,False,False,GBP_BENCH,0.7271,-0.72,1.4612,-1.433,2.9505,-2.8378,100.53351840543984,1.4682470701624737,1.4394579119239939,2.8021868070466436,0.014471376848226684,1.8405439831781223e-05,4.7070162473739074e-05,5.791192399384748e-05,-1.3192953356444548e-05,-2.8623151773316327e-05,0.00016495657787119852,0.7250000000000001,0.0,0.0,0.6009495,0.8384505,0.0,0.0,0.0,0.0,0.0,0.0,1.4394,0.0,155.20629009599998,76.862187324,38.245854230999996,-37.875375369000004,-75.380271876,-149.278628304
ZTFI-0266,IN4043350488,German Bund,Government,SOV,EUR,100,0.0189,2,Fixed,2022-02-03,2042-01-29,2024-10-31,17.2457,20,0.0253,91.2019,0.0738,91.3271,14.4779,14.297,233.6598,0.1304,14.297,233.6598,0,0,2,15-20Y,200,182.4,16561.92,0.000517,False,,False,False,EUR_BENCH,6.7859,-6.2532,14.1046,-11.9736,30.3403,-21.8162,91.20192481376243,14.47790053337805,14.297042940184712,233.65981918768404,0.13039178352898592,2.4813762436792786e-05,5.333780492833284e-07,4.294018471107108e-05,1.9187684046073628e-05,-8.216471014066418e-06,0.0005166019299176613,26.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937822710000001,10.35917729,0.0,14.297,0.0,5509.6863877632,2561.3504481408,1232.3020376352,-1135.5556647648,-2174.3649566592,-3961.7444218367996
ZTFI-0267,IN3441969315,German Bund,Government,SOV,EUR,100,0.0248,2,Fixed,2021-05-29,2028-05-27,2024-10-31,3.5702,7,0.0313,97.861,0.3573,98.4237,3.3723,3.3203,12.9138,0.0325,3.3203,12.9138,0,0,4,3-5Y,2000,1957.22,177715.58,0.005543,False,,False,False,EUR_BENCH,1.6404,-1.6088,3.3125,-3.1861,6.7513,-6.2458,97.86098148742674,3.372317005049373,3.320353473193889,12.913845873176365,0.03249330497719403,-1.851257326279665e-05,1.7005049373075565e-05,5.347319388881999e-05,4.587317636506327e-05,-6.695022805973394e-06,0.0055433314256098645,65.0,0.0,0.0,0.0,0.0,2.3736824700000003,0.9466175299999997,0.0,0.0,0.0,0.0,3.3203,0.0,12260.377496880801,6015.4395755902,2979.0324945825505,-2921.65790815745,-5785.9412298898005,-11342.3841140792
ZTFI-0268,IN0961055661,German Bund,Government,SOV,EUR,100,0.0267,2,Fixed,2018-05-11,2027-05-09,2024-10-31,2.5188,9,0.0309,98.997,0.4231,99.419,2.4346,2.3976,7.0203,0.0237,2.3976,7.0203,0,0,-4,2-3Y,50,49.5,4494.6,0.00014,False,,False,False,EUR_BENCH,1.1955,-1.1781,2.4083,-2.3388,4.8861,-4.6081,98.99696577978315,2.434602193044873,2.3975598927026174,7.020304609226722,0.023735115465286158,-3.4220216846847507e-05,2.193044872811356e-06,-4.01072973827965e-05,4.609226722074311e-06,3.511546528615905e-05,0.0001401962474283127,1.185,0.0,0.0,0.0,1.1537251199999998,1.2438748800000003,0.0,0.0,0.0,0.0,0.0,2.3976,0.0,221.835747276,109.34020161900001,54.27568280475001,-53.48684679525,-106.18485758100002,-209.21437112400002
ZTFI-0269,IN4805892583,German Bund,Government,SOV,EUR,100,0.0088,2,Fixed,2013-09-25,2036-09-19,2024-10-31,11.885,23,0.0278,81.4079,0.1656,81.5345,10.8862,10.737,124.801,0.0874,10.737,124.801,0,0,-3,10-15Y,500,407.04,36959.23,0.001153,False,,False,False,EUR_BENCH,4.4974,-4.2434,9.2488,-8.2328,19.5135,-15.4496,81.40787122679079,10.886155812269562,10.736912725386688,124.80102732556502,0.08740692085215708,-2.8773209209020933e-05,-4.418773043823876e-05,-8.727461331226039e-05,2.7325565014280073e-05,6.9208521570746084e-06,0.001152837928589845,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7130755,2.0239244999999997,0.0,10.737,0.0,8859.134822846001,4198.9399682615,2041.8131233403753,-1926.4994017596252,-3737.685081938501,-7014.115277554
